Latitude,Longitude,Timestamp
22.3007492,73.2386893,2024-08-31T01:02:12.467Z
22.300691,73.2386773,2024-08-31T01:02:15.540Z
22.3006899,73.2386763,2024-08-31T01:02:16.028Z
22.3006609,73.238676,2024-08-31T01:02:18.012Z
22.3000791,73.2384642,2024-08-31T01:02:20.133Z
22.3000445,73.2384791,2024-08-31T01:02:22.434Z
22.3000075,73.2384509,2024-08-31T01:02:25.214Z
22.3000036,73.238448,2024-08-31T01:02:25.744Z
22.3000222,73.2385703,2024-08-31T01:02:28.449Z
22.2999995,73.2384759,2024-08-31T01:02:31.533Z
22.2999989,73.2384716,2024-08-31T01:02:32.994Z
22.299872,73.2385266,2024-08-31T01:02:35.716Z
22.2998437,73.2385389,2024-08-31T01:02:38.487Z
22.2998417,73.2385391,2024-08-31T01:02:40.139Z
22.2999053,73.2388517,2024-08-31T01:02:40.455Z
22.2998463,73.2391399,2024-08-31T01:02:43.298Z
22.2998459,73.2391815,2024-08-31T01:02:46.274Z
22.2998452,73.2391827,2024-08-31T01:02:47.040Z
22.2998551,73.2392159,2024-08-31T01:02:50.518Z
22.299851,73.2392024,2024-08-31T01:02:52.816Z
22.2998507,73.2392021,2024-08-31T01:02:54.041Z
22.2998287,73.2404223,2024-08-31T01:02:56.724Z
22.2998254,73.2406846,2024-08-31T01:03:00.206Z
22.2998254,73.2406928,2024-08-31T01:03:01.735Z
22.2998406,73.240691,2024-08-31T01:03:04.552Z
22.2998151,73.2406584,2024-08-31T01:03:07.976Z
22.2998146,73.2406575,2024-08-31T01:03:08.546Z
22.2998142,73.2406571,2024-08-31T01:03:10.544Z
22.2997857,73.2388905,2024-08-31T01:03:13.782Z
22.2997213,73.2386186,2024-08-31T01:03:16.815Z
22.2997195,73.2386081,2024-08-31T01:03:17.699Z
22.2997175,73.2386024,2024-08-31T01:03:19.474Z
22.29972,73.2418983,2024-08-31T01:03:23.302Z
22.2996893,73.2419827,2024-08-31T01:03:26.162Z
22.2996887,73.2419866,2024-08-31T01:03:26.616Z
22.2997009,73.2420111,2024-08-31T01:03:31.475Z
22.2997023,73.242012,2024-08-31T01:03:33.992Z
22.2997198,73.2420871,2024-08-31T01:03:37.342Z
22.29972,73.2420872,2024-08-31T01:03:40.646Z
22.2996367,73.2425217,2024-08-31T01:03:40.899Z
22.2995388,73.2429423,2024-08-31T01:03:43.042Z
22.2995021,73.2431192,2024-08-31T01:03:46.242Z
22.2995014,73.2431219,2024-08-31T01:03:47.771Z
22.2994545,73.2435712,2024-08-31T01:03:50.743Z
22.2994426,73.2435894,2024-08-31T01:03:53.912Z
22.2994424,73.2435898,2024-08-31T01:03:54.985Z
22.2993634,73.244057,2024-08-31T01:03:57.680Z
22.2993555,73.2441169,2024-08-31T01:03:59.867Z
22.2993521,73.2441195,2024-08-31T01:04:01.930Z
22.2992334,73.2445474,2024-08-31T01:04:03.101Z
22.2991397,73.2449574,2024-08-31T01:04:04.703Z
22.2991057,73.2450829,2024-08-31T01:04:06.388Z
22.2991025,73.2451246,2024-08-31T01:04:07.910Z
22.2990817,73.2451256,2024-08-31T01:04:10.161Z
22.2988695,73.2456161,2024-08-31T01:04:13.824Z
22.2988089,73.2456187,2024-08-31T01:04:17.228Z
22.2988678,73.2456589,2024-08-31T01:04:21.146Z
22.2989542,73.2458587,2024-08-31T01:04:23.919Z
22.2989563,73.2458667,2024-08-31T01:04:24.405Z
22.2988492,73.2456172,2024-08-31T01:04:26.053Z
22.2988911,73.2456316,2024-08-31T01:04:29.202Z
22.298964,73.245692,2024-08-31T01:04:31.232Z
22.2989676,73.2456938,2024-08-31T01:04:33.473Z
22.2985377,73.2473576,2024-08-31T01:04:36.208Z
22.2985266,73.2474244,2024-08-31T01:04:40.489Z
22.29832,73.2485498,2024-08-31T01:04:44.017Z
22.2982524,73.2486205,2024-08-31T01:04:46.865Z
22.298245,73.2486273,2024-08-31T01:04:47.596Z
22.2981059,73.249181,2024-08-31T01:04:49.768Z
22.2980626,73.24937,2024-08-31T01:04:52.337Z
22.2980587,73.2494297,2024-08-31T01:04:54.839Z
22.2979907,73.2495757,2024-08-31T01:04:58.057Z
22.2979653,73.2495843,2024-08-31T01:05:01.630Z
22.2978069,73.2498643,2024-08-31T01:05:05.468Z
22.2977737,73.2498724,2024-08-31T01:05:08.684Z
22.2971674,73.2510407,2024-08-31T01:05:08.865Z
22.2968693,73.2518025,2024-08-31T01:05:12.569Z
22.2968557,73.2518578,2024-08-31T01:05:14.338Z
22.2968315,73.2518664,2024-08-31T01:05:15.985Z
22.2967555,73.2529957,2024-08-31T01:05:17.980Z
22.2967647,73.2530234,2024-08-31T01:05:20.558Z
22.2967509,73.2530247,2024-08-31T01:05:22.936Z
22.2967685,73.2530425,2024-08-31T01:05:25.505Z
22.2968029,73.2530811,2024-08-31T01:05:27.100Z
22.2967802,73.2530394,2024-08-31T01:05:28.935Z
22.2967771,73.253034,2024-08-31T01:05:29.685Z
22.2968147,73.2531146,2024-08-31T01:05:32.516Z
22.2968939,73.2532746,2024-08-31T01:05:34.715Z
22.2969349,73.2534021,2024-08-31T01:05:36.381Z
22.2969405,73.2534217,2024-08-31T01:05:36.692Z
22.2969428,73.2534299,2024-08-31T01:05:38.545Z
22.2968947,73.2534756,2024-08-31T01:05:40.315Z
22.2969066,73.2535345,2024-08-31T01:05:43.068Z
22.2969075,73.2535378,2024-08-31T01:05:45.450Z
22.296613,73.254392,2024-08-31T01:05:48.448Z
22.2966053,73.2544944,2024-08-31T01:05:50.185Z
22.2966013,73.2545341,2024-08-31T01:05:52.062Z
22.2966007,73.25454,2024-08-31T01:05:52.856Z
22.2965972,73.2545422,2024-08-31T01:05:54.409Z
22.2965888,73.2545429,2024-08-31T01:05:56.796Z
22.2965136,73.2546296,2024-08-31T01:06:00.742Z
22.2965074,73.2546347,2024-08-31T01:06:01.477Z
22.2965021,73.2548486,2024-08-31T01:06:04.249Z
22.2964951,73.2551021,2024-08-31T01:06:07.091Z
22.2964944,73.255129,2024-08-31T01:06:08.357Z
22.2963465,73.2552819,2024-08-31T01:06:10.613Z
22.2963027,73.2553226,2024-08-31T01:06:12.598Z
22.2962912,73.2553274,2024-08-31T01:06:14.545Z
22.2962967,73.2554018,2024-08-31T01:06:16.749Z
22.2960609,73.255551,2024-08-31T01:06:19.945Z
22.296017,73.2555802,2024-08-31T01:06:20.733Z
22.2960713,73.2561301,2024-08-31T01:06:22.841Z
22.2960586,73.2565841,2024-08-31T01:06:26.088Z
22.2960586,73.256586,2024-08-31T01:06:27.662Z
22.2964433,73.2582131,2024-08-31T01:06:31.184Z
22.2964054,73.2583498,2024-08-31T01:06:33.722Z
22.2958548,73.2590222,2024-08-31T01:06:36.957Z
22.2958456,73.2595047,2024-08-31T01:06:40.202Z
22.2958462,73.2595358,2024-08-31T01:06:40.890Z
22.2958461,73.2595489,2024-08-31T01:06:42.646Z
22.2968654,73.2591635,2024-08-31T01:06:45.016Z
22.2949983,73.2608383,2024-08-31T01:06:47.533Z
22.2948422,73.261052,2024-08-31T01:06:49.602Z
22.2947973,73.2614176,2024-08-31T01:06:52.254Z
22.2945792,73.2618172,2024-08-31T01:06:55.433Z
22.2945713,73.2618333,2024-08-31T01:06:56.936Z
22.2945426,73.2622603,2024-08-31T01:06:59.186Z
22.2944964,73.2624642,2024-08-31T01:07:01.788Z
22.2944925,73.2624704,2024-08-31T01:07:03.003Z
22.294478,73.2625125,2024-08-31T01:07:04.303Z
22.2944748,73.262542,2024-08-31T01:07:06.497Z
22.2943916,73.2625917,2024-08-31T01:07:08.086Z
22.2943404,73.2626317,2024-08-31T01:07:09.854Z
22.2943349,73.2626352,2024-08-31T01:07:10.324Z
22.2941474,73.2628323,2024-08-31T01:07:13.365Z
22.2941702,73.2630938,2024-08-31T01:07:16.599Z
22.2941674,73.2631024,2024-08-31T01:07:17.384Z
22.2941516,73.2631044,2024-08-31T01:07:19.329Z
22.2938335,73.2639363,2024-08-31T01:07:22.676Z
22.2938026,73.2639989,2024-08-31T01:07:25.420Z
22.2937881,73.2640008,2024-08-31T01:07:26.562Z
22.2941171,73.2649023,2024-08-31T01:07:28.013Z
22.2941879,73.2651037,2024-08-31T01:07:29.250Z
22.2941207,73.2652499,2024-08-31T01:07:31.965Z
22.2941215,73.2652538,2024-08-31T01:07:33.498Z
22.2942234,73.2651485,2024-08-31T01:07:36.586Z
22.2942198,73.265223,2024-08-31T01:07:38.228Z
22.2942401,73.2651366,2024-08-31T01:07:39.992Z
22.294242,73.2651343,2024-08-31T01:07:40.573Z
22.2942387,73.2651537,2024-08-31T01:07:42.711Z
22.2942056,73.2653093,2024-08-31T01:07:44.380Z
22.2942159,73.2653936,2024-08-31T01:07:45.907Z
22.2941486,73.2654977,2024-08-31T01:07:47.474Z
22.294141,73.2655218,2024-08-31T01:07:47.977Z
22.2941037,73.2654124,2024-08-31T01:07:49.663Z
22.2942025,73.265262,2024-08-31T01:07:51.235Z
22.2941799,73.2653075,2024-08-31T01:07:53.364Z
22.2941734,73.2653406,2024-08-31T01:07:55.622Z
22.2938967,73.267825,2024-08-31T01:07:57.163Z
22.2938793,73.2678441,2024-08-31T01:07:58.304Z
22.2938663,73.267845,2024-08-31T01:07:59.561Z
22.2938236,73.267873,2024-08-31T01:08:01.236Z
22.2938217,73.2679921,2024-08-31T01:08:03.378Z
22.2938877,73.2677177,2024-08-31T01:08:05.124Z
22.2930556,73.2692564,2024-08-31T01:08:07.368Z
22.2937133,73.268476,2024-08-31T01:08:10.539Z
22.2937582,73.2684208,2024-08-31T01:08:11.265Z
22.2926423,73.2697363,2024-08-31T01:08:13.268Z
22.2925124,73.2698389,2024-08-31T01:08:16.028Z
22.292506,73.2698471,2024-08-31T01:08:17.707Z
22.2925014,73.269847,2024-08-31T01:08:18.150Z
22.2925074,73.2698391,2024-08-31T01:08:19.868Z
22.2925104,73.2698617,2024-08-31T01:08:21.449Z
22.2925396,73.2698829,2024-08-31T01:08:23.154Z
22.2925326,73.2698915,2024-08-31T01:08:25.220Z
22.2924434,73.2699992,2024-08-31T01:08:27.493Z
22.2922716,73.2702177,2024-08-31T01:08:29.138Z
22.2922955,73.2704662,2024-08-31T01:08:31.769Z
22.2922944,73.2704853,2024-08-31T01:08:32.834Z
22.2923487,73.2706717,2024-08-31T01:08:35.068Z
22.2923758,73.2708042,2024-08-31T01:08:36.048Z
22.292465,73.2708826,2024-08-31T01:08:38.234Z
22.2925383,73.2710033,2024-08-31T01:08:39.841Z
22.2925486,73.2712118,2024-08-31T01:08:42.351Z
22.2918793,73.2722734,2024-08-31T01:08:45.059Z
22.2918385,73.2724286,2024-08-31T01:08:46.685Z
22.2918283,73.2724602,2024-08-31T01:08:47.727Z
22.2918595,73.2726675,2024-08-31T01:08:49.111Z
22.2917669,73.2726875,2024-08-31T01:08:51.703Z
22.2924155,73.2736749,2024-08-31T01:08:53.781Z
22.2924663,73.2737291,2024-08-31T01:08:55.797Z
22.2924702,73.2737346,2024-08-31T01:08:56.106Z
22.2924719,73.2737384,2024-08-31T01:08:57.912Z
22.2924621,73.2746908,2024-08-31T01:08:59.215Z
22.2925162,73.2751649,2024-08-31T01:09:01.501Z
22.2924898,73.2754915,2024-08-31T01:09:04.221Z
22.2924862,73.2755128,2024-08-31T01:09:05.755Z
22.2922487,73.2757078,2024-08-31T01:09:10.459Z
22.2922308,73.2757248,2024-08-31T01:09:12.657Z
22.292374,73.2758755,2024-08-31T01:09:15.889Z
22.2921648,73.2758835,2024-08-31T01:09:17.672Z
22.2921446,73.2758843,2024-08-31T01:09:18.301Z
22.2926007,73.2775802,2024-08-31T01:09:21.433Z
22.2925915,73.2777525,2024-08-31T01:09:23.108Z
22.2924804,73.2779504,2024-08-31T01:09:25.170Z
22.292466,73.2779666,2024-08-31T01:09:25.401Z
22.2924449,73.27811,2024-08-31T01:09:27.301Z
22.2924736,73.2785532,2024-08-31T01:09:30.045Z
22.2924541,73.2785774,2024-08-31T01:09:33.180Z
22.2924512,73.2785779,2024-08-31T01:09:34.475Z
22.2923568,73.2790092,2024-08-31T01:09:37.580Z
22.2923418,73.2790575,2024-08-31T01:09:39.683Z
22.2923266,73.2790654,2024-08-31T01:09:41.328Z
22.2920949,73.279279,2024-08-31T01:09:43.318Z
22.2921118,73.2793746,2024-08-31T01:09:44.978Z
22.2921252,73.2793802,2024-08-31T01:09:46.696Z
22.2921242,73.2793557,2024-08-31T01:09:48.315Z
22.2921247,73.2793505,2024-08-31T01:09:48.438Z
22.2920726,73.2793599,2024-08-31T01:09:49.974Z
22.2920985,73.2794353,2024-08-31T01:09:51.699Z
22.2919862,73.2796025,2024-08-31T01:09:53.912Z
22.2919585,73.2797551,2024-08-31T01:09:56.217Z
22.291924,73.2804703,2024-08-31T01:09:57.807Z
22.2919403,73.2803323,2024-08-31T01:09:59.951Z
22.291952,73.2804091,2024-08-31T01:10:02.621Z
22.2918715,73.280435,2024-08-31T01:10:04.816Z
22.2918682,73.2804387,2024-08-31T01:10:04.922Z
22.2921269,73.2819559,2024-08-31T01:10:07.887Z
22.2922185,73.2819317,2024-08-31T01:10:09.999Z
22.292176,73.2819648,2024-08-31T01:10:11.590Z
22.2921745,73.2819627,2024-08-31T01:10:12.328Z
22.292256,73.2826366,2024-08-31T01:10:14.962Z
22.2922503,73.2825151,2024-08-31T01:10:17.608Z
22.2922527,73.2825331,2024-08-31T01:10:19.202Z
22.2938158,73.28321,2024-08-31T01:10:22.577Z
22.2940503,73.2832105,2024-08-31T01:10:26.107Z
22.293831,73.2833384,2024-08-31T01:10:29.351Z
22.2926,73.28556,2024-08-31T01:10:32.083Z
22.2926298,73.2860386,2024-08-31T01:10:34.772Z
22.2939088,73.2853472,2024-08-31T01:10:38.720Z
22.2938876,73.2854207,2024-08-31T01:10:40.399Z
22.2932711,73.2874032,2024-08-31T01:10:45.161Z
22.2932276,73.2877187,2024-08-31T01:10:47.404Z
22.292688,73.2880824,2024-08-31T01:10:49.046Z
22.292434,73.2881067,2024-08-31T01:10:52.125Z
22.292425,73.2881042,2024-08-31T01:10:54.210Z
22.2923193,73.2879176,2024-08-31T01:10:57.220Z
22.2923339,73.2879408,2024-08-31T01:10:59.813Z
22.2923342,73.2879412,2024-08-31T01:11:01.149Z
22.2924168,73.2881846,2024-08-31T01:11:04.566Z
22.2924943,73.2884215,2024-08-31T01:11:07.431Z
22.2924958,73.2884248,2024-08-31T01:11:08.360Z
22.2924902,73.2884784,2024-08-31T01:11:11.136Z
22.2924913,73.2886114,2024-08-31T01:11:13.794Z
22.2924916,73.2886185,2024-08-31T01:11:15.402Z
22.2924479,73.2891889,2024-08-31T01:11:18.627Z
22.2932767,73.2919583,2024-08-31T01:11:21.471Z
22.2933484,73.2918937,2024-08-31T01:11:28.469Z
22.2935555,73.2920642,2024-08-31T01:11:30.691Z
22.2935798,73.2920697,2024-08-31T01:11:31.512Z
22.2936247,73.2924146,2024-08-31T01:11:34.456Z
22.293634,73.2925045,2024-08-31T01:11:37.486Z
22.2936424,73.2925063,2024-08-31T01:11:38.630Z
22.2936469,73.2924956,2024-08-31T01:11:41.239Z
22.2936376,73.2930024,2024-08-31T01:11:44.505Z
22.2936518,73.2930697,2024-08-31T01:11:45.666Z
22.2935945,73.2931277,2024-08-31T01:11:49.212Z
22.2934785,73.2933667,2024-08-31T01:11:51.965Z
22.2934648,73.293386,2024-08-31T01:11:52.568Z
22.2934206,73.2934753,2024-08-31T01:11:55.235Z
22.2933565,73.2934199,2024-08-31T01:11:58.936Z
22.2933531,73.2934177,2024-08-31T01:11:59.606Z
22.2933468,73.2934202,2024-08-31T01:12:02.932Z
22.2933862,73.2934468,2024-08-31T01:12:05.506Z
22.293388,73.2934476,2024-08-31T01:12:06.564Z
22.2941817,73.2964817,2024-08-31T01:12:11.664Z
22.2941983,73.2966509,2024-08-31T01:12:13.533Z
22.2943363,73.2972651,2024-08-31T01:12:16.340Z
22.2944216,73.2976501,2024-08-31T01:12:19.414Z
22.2944149,73.2977794,2024-08-31T01:12:20.557Z
22.2945688,73.2980543,2024-08-31T01:12:23.782Z
22.2946315,73.2984644,2024-08-31T01:12:27.606Z
22.2943523,73.2993249,2024-08-31T01:12:30.220Z
22.2943314,73.2993278,2024-08-31T01:12:32.476Z
22.2946463,73.301182,2024-08-31T01:12:55.598Z
22.2947943,73.3028841,2024-08-31T01:12:57.337Z
22.2947946,73.302921,2024-08-31T01:12:57.841Z
22.2947934,73.3029215,2024-08-31T01:12:59.761Z
22.294721,73.3035711,2024-08-31T01:13:02.066Z
22.2949083,73.3039825,2024-08-31T01:13:05.218Z
22.2949202,73.304032,2024-08-31T01:13:07.288Z
22.2948771,73.3043892,2024-08-31T01:13:09.475Z
22.2948528,73.3045975,2024-08-31T01:13:12.033Z
22.294852,73.3046299,2024-08-31T01:13:12.607Z
22.2948333,73.304751,2024-08-31T01:13:15.503Z
22.2948146,73.3049135,2024-08-31T01:13:18.076Z
22.294814,73.3049196,2024-08-31T01:13:19.787Z
22.2949777,73.3050627,2024-08-31T01:13:22.032Z
22.2950994,73.3056963,2024-08-31T01:13:24.740Z
22.2951112,73.3057218,2024-08-31T01:13:25.854Z
22.294946,73.3063721,2024-08-31T01:13:28.937Z
22.2949554,73.3067672,2024-08-31T01:13:31.205Z
22.2949642,73.3067931,2024-08-31T01:13:32.689Z
22.2948773,73.30659,2024-08-31T01:13:34.426Z
22.2949414,73.3066088,2024-08-31T01:13:36.659Z
22.2947017,73.31116,2024-08-31T01:13:39.305Z
22.2947076,73.3111928,2024-08-31T01:13:39.781Z
22.2948633,73.307085,2024-08-31T01:13:43.205Z
22.2948514,73.3072642,2024-08-31T01:13:46.848Z
22.2952067,73.3102267,2024-08-31T01:13:49.679Z
22.2951954,73.3103693,2024-08-31T01:13:53.441Z
22.2951991,73.3103861,2024-08-31T01:13:55.807Z
22.2951992,73.3103867,2024-08-31T01:13:57.448Z
22.2952315,73.310436,2024-08-31T01:13:57.496Z
22.2952935,73.3105184,2024-08-31T01:13:59.728Z
22.2948414,73.3123487,2024-08-31T01:14:01.349Z
22.2947575,73.3127519,2024-08-31T01:14:03.601Z
22.2948825,73.3122095,2024-08-31T01:14:06.728Z
22.2949179,73.3124194,2024-08-31T01:14:09.383Z
22.2949139,73.3124626,2024-08-31T01:14:10.926Z
22.29495,73.3127863,2024-08-31T01:14:14.169Z
22.2949578,73.3129469,2024-08-31T01:14:16.839Z
22.2949564,73.313007,2024-08-31T01:14:17.965Z
22.2949729,73.3130326,2024-08-31T01:14:20.646Z
22.2950137,73.3131133,2024-08-31T01:14:22.265Z
22.2948505,73.3135325,2024-08-31T01:14:25.525Z
22.294841,73.3135734,2024-08-31T01:14:26.520Z
22.2948163,73.3136011,2024-08-31T01:14:27.747Z
22.2949305,73.3137777,2024-08-31T01:14:30.341Z
22.2948082,73.3140488,2024-08-31T01:14:33.860Z
22.294802,73.3140562,2024-08-31T01:14:35.976Z
22.294799,73.3143653,2024-08-31T01:14:38.723Z
22.2947979,73.3144092,2024-08-31T01:14:40.429Z
22.2947975,73.3144123,2024-08-31T01:14:41.556Z
22.2947744,73.3145866,2024-08-31T01:14:43.801Z
22.2946639,73.3148632,2024-08-31T01:14:47.179Z
22.2946562,73.3148733,2024-08-31T01:14:47.894Z
22.294754,73.3152901,2024-08-31T01:14:50.525Z
22.2944327,73.3160177,2024-08-31T01:14:53.696Z
22.2944165,73.3160376,2024-08-31T01:14:54.693Z
22.294426,73.316475,2024-08-31T01:14:57.519Z
22.2944006,73.3169024,2024-08-31T01:15:00.116Z
22.2943944,73.3169216,2024-08-31T01:15:01.307Z
22.2943624,73.3173211,2024-08-31T01:15:03.951Z
22.294321,73.3176784,2024-08-31T01:15:07.011Z
22.2943131,73.3176919,2024-08-31T01:15:08.016Z
22.2942313,73.3181304,2024-08-31T01:15:11.997Z
22.2942061,73.3181339,2024-08-31T01:15:15.057Z
22.2936133,73.320595,2024-08-31T01:15:18.144Z
22.2935912,73.3205525,2024-08-31T01:15:21.958Z
22.2935903,73.3205528,2024-08-31T01:15:22.474Z
22.2939544,73.3207701,2024-08-31T01:15:24.654Z
22.293883,73.3207337,2024-08-31T01:15:27.955Z
22.2938836,73.3207352,2024-08-31T01:15:29.536Z
22.2936661,73.3205985,2024-08-31T01:15:32.476Z
22.2936031,73.320568,2024-08-31T01:15:35.547Z
22.2935927,73.3205703,2024-08-31T01:15:37.580Z
22.2934513,73.3209506,2024-08-31T01:15:40.110Z
22.2934624,73.3209858,2024-08-31T01:15:42.495Z
22.2934633,73.3209949,2024-08-31T01:15:44.211Z
22.2934321,73.3211612,2024-08-31T01:15:47.633Z
22.2934829,73.3210182,2024-08-31T01:15:50.470Z
22.2934857,73.321013,2024-08-31T01:15:51.798Z
22.2934938,73.3210249,2024-08-31T01:15:53.493Z
22.2935569,73.3211049,2024-08-31T01:15:55.945Z
22.2935746,73.3211322,2024-08-31T01:15:57.638Z
22.293577,73.3211341,2024-08-31T01:15:58.106Z
22.2935709,73.3213389,2024-08-31T01:16:01.978Z
22.2933641,73.3216661,2024-08-31T01:16:05.100Z
22.2927861,73.3220689,2024-08-31T01:16:07.558Z
22.2927287,73.3220785,2024-08-31T01:16:10.318Z
22.2925481,73.3234289,2024-08-31T01:16:12.336Z
22.2925118,73.3238083,2024-08-31T01:16:14.974Z
22.2924975,73.3238187,2024-08-31T01:16:17.139Z
22.2926005,73.3239443,2024-08-31T01:16:21.241Z
22.2926014,73.3239505,2024-08-31T01:16:24.065Z
22.292622,73.3247107,2024-08-31T01:16:27.293Z
22.2925647,73.3246894,2024-08-31T01:16:28.915Z
22.2925614,73.3246925,2024-08-31T01:16:31.368Z
22.2925684,73.3252942,2024-08-31T01:16:33.059Z
22.2925659,73.3254081,2024-08-31T01:16:34.855Z
22.2926348,73.3255564,2024-08-31T01:16:37.225Z
22.2926421,73.325561,2024-08-31T01:16:38.430Z
22.2924479,73.3266848,2024-08-31T01:16:42.314Z
22.2924653,73.3267552,2024-08-31T01:16:44.253Z
22.2924605,73.3267574,2024-08-31T01:16:45.441Z
22.2924909,73.3267883,2024-08-31T01:16:48.516Z
22.2925177,73.3269728,2024-08-31T01:16:51.198Z
22.2925196,73.3269798,2024-08-31T01:16:52.371Z
22.2924956,73.3270218,2024-08-31T01:16:55.085Z
22.2924923,73.327022,2024-08-31T01:16:59.521Z
22.2909117,73.3302467,2024-08-31T01:16:59.591Z
22.291022,73.3303152,2024-08-31T01:17:03.671Z
22.2911236,73.3304401,2024-08-31T01:17:07.040Z
22.2912149,73.3306245,2024-08-31T01:17:10.971Z
22.2912315,73.3306268,2024-08-31T01:17:12.269Z
22.291168,73.3308578,2024-08-31T01:17:15.765Z
22.2911403,73.331067,2024-08-31T01:17:18.365Z
22.2911384,73.3310716,2024-08-31T01:17:19.279Z
22.2911258,73.3311734,2024-08-31T01:17:22.540Z
22.2911273,73.331209,2024-08-31T01:17:24.080Z
22.2911256,73.3312095,2024-08-31T01:17:26.081Z
22.290947,73.3314654,2024-08-31T01:17:28.993Z
22.2907461,73.33178,2024-08-31T01:17:30.828Z
22.2908402,73.331879,2024-08-31T01:17:32.419Z
22.2908426,73.3318846,2024-08-31T01:17:33.119Z
22.2909413,73.332913,2024-08-31T01:17:35.427Z
22.290952,73.3330945,2024-08-31T01:17:37.679Z
22.2909058,73.3332979,2024-08-31T01:17:39.736Z
22.290903,73.3333114,2024-08-31T01:17:40.194Z
22.2909221,73.3334559,2024-08-31T01:17:42.946Z
22.2905906,73.3339341,2024-08-31T01:17:44.529Z
22.2907069,73.3340812,2024-08-31T01:17:46.646Z
22.2907124,73.3341158,2024-08-31T01:17:47.327Z
22.2901642,73.3350942,2024-08-31T01:17:49.879Z
22.2900104,73.3354412,2024-08-31T01:17:52.426Z
22.2899709,73.3355941,2024-08-31T01:17:54.080Z
22.2898398,73.3361348,2024-08-31T01:17:56.282Z
22.2896366,73.3364512,2024-08-31T01:17:58.470Z
22.2896066,73.3365353,2024-08-31T01:18:00.534Z
22.2895891,73.3371162,2024-08-31T01:18:02.759Z
22.289548,73.3372994,2024-08-31T01:18:06.019Z
22.2893251,73.3377911,2024-08-31T01:18:08.298Z
22.2893687,73.3379981,2024-08-31T01:18:10.092Z
22.2893453,73.3381098,2024-08-31T01:18:11.103Z
22.2893536,73.3380944,2024-08-31T01:18:11.302Z
22.2891279,73.3383821,2024-08-31T01:18:13.394Z
22.2891032,73.3387673,2024-08-31T01:18:15.529Z
22.2891068,73.3388529,2024-08-31T01:18:17.651Z
22.2890722,73.3390763,2024-08-31T01:18:19.275Z
22.2889207,73.3395649,2024-08-31T01:18:21.909Z
22.2888274,73.3397127,2024-08-31T01:18:24.065Z
22.2887548,73.339932,2024-08-31T01:18:26.411Z
22.2888266,73.3400688,2024-08-31T01:18:29.351Z
22.2887231,73.3406106,2024-08-31T01:18:33.008Z
22.2887125,73.3406639,2024-08-31T01:18:33.512Z
22.2886637,73.3405801,2024-08-31T01:18:35.209Z
22.2886532,73.3405904,2024-08-31T01:18:35.675Z
22.2885837,73.3411206,2024-08-31T01:18:38.300Z
22.2885234,73.3408162,2024-08-31T01:18:40.510Z
22.2884681,73.3412711,2024-08-31T01:18:42.061Z
22.2884449,73.3413722,2024-08-31T01:18:42.732Z
22.2887144,73.3413126,2024-08-31T01:18:45.006Z
22.2883831,73.3422115,2024-08-31T01:18:47.699Z
22.288314,73.3425214,2024-08-31T01:18:49.800Z
22.2879879,73.3433018,2024-08-31T01:18:52.822Z
22.2879481,73.343498,2024-08-31T01:18:54.397Z
22.2879332,73.3435007,2024-08-31T01:18:56.670Z
22.2879399,73.3434694,2024-08-31T01:18:57.057Z
22.2876944,73.3438643,2024-08-31T01:18:59.086Z
22.2876281,73.3443564,2024-08-31T01:19:01.335Z
22.2876008,73.3446224,2024-08-31T01:19:03.515Z
22.2875987,73.3446503,2024-08-31T01:19:04.048Z
22.2875833,73.3446555,2024-08-31T01:19:05.534Z
22.2875484,73.3448697,2024-08-31T01:19:07.572Z
22.2874408,73.3452156,2024-08-31T01:19:09.703Z
22.2874045,73.3453593,2024-08-31T01:19:11.321Z
22.2873962,73.3453781,2024-08-31T01:19:11.869Z
22.2873962,73.3453912,2024-08-31T01:19:11.894Z
22.2873791,73.3455128,2024-08-31T01:19:13.511Z
22.287349,73.3456489,2024-08-31T01:19:14.997Z
22.2872017,73.3461295,2024-08-31T01:19:17.140Z
22.2870746,73.3464542,2024-08-31T01:19:18.787Z
22.2868905,73.3469513,2024-08-31T01:19:21.390Z
22.2868043,73.3471992,2024-08-31T01:19:24.161Z
22.2867229,73.3474658,2024-08-31T01:19:26.310Z
22.2868267,73.3473202,2024-08-31T01:19:26.495Z
22.286889,73.3476715,2024-08-31T01:19:28.904Z
22.2867318,73.3487573,2024-08-31T01:19:32.079Z
22.2867217,73.3488138,2024-08-31T01:19:33.452Z
22.2867653,73.3488796,2024-08-31T01:19:34.668Z
22.2869929,73.3489993,2024-08-31T01:19:38.345Z
22.287009,73.3490175,2024-08-31T01:19:40.481Z
22.2870591,73.3496631,2024-08-31T01:19:43.248Z
22.2871201,73.3498923,2024-08-31T01:19:46.342Z
22.2871709,73.3499783,2024-08-31T01:19:48.030Z
22.2871739,73.3501744,2024-08-31T01:19:50.782Z
22.287174,73.3501741,2024-08-31T01:19:51.806Z
22.2875332,73.3506697,2024-08-31T01:19:53.560Z
22.287585,73.3508478,2024-08-31T01:19:56.244Z
22.287586,73.3508905,2024-08-31T01:19:58.399Z
22.2874891,73.3513468,2024-08-31T01:20:01.767Z
22.2874887,73.3513758,2024-08-31T01:20:03.852Z
22.287459,73.3516291,2024-08-31T01:20:05.593Z
22.2881377,73.3516855,2024-08-31T01:20:09.248Z
