Latitude,Longitude,Timestamp,geometry,matched_road
22.341963,73.1902524,2024-08-30T10:03:38.914Z,POINT (73.1902524 22.341963),POINT (73.2540498 22.2965549)
22.3419637,73.1902601,2024-08-30T10:03:41.026Z,POINT (73.1902601 22.3419637),POINT (73.2540498 22.2965549)
22.3420461,73.190391,2024-08-30T10:03:44.056Z,POINT (73.190391 22.3420461),POINT (73.2540498 22.2965549)
22.3420234,73.1904041,2024-08-30T10:03:46.833Z,POINT (73.1904041 22.3420234),POINT (73.2540498 22.2965549)
22.3420228,73.1904044,2024-08-30T10:03:49.444Z,POINT (73.1904044 22.3420228),POINT (73.2540498 22.2965549)
22.3419987,73.1886781,2024-08-30T10:03:52.761Z,POINT (73.1886781 22.3419987),POINT (73.2540498 22.2965549)
22.3420389,73.1886407,2024-08-30T10:03:55.289Z,POINT (73.1886407 22.3420389),POINT (73.2540498 22.2965549)
22.34204,73.1886388,2024-08-30T10:03:57.623Z,POINT (73.1886388 22.34204),POINT (73.2540498 22.2965549)
22.3421977,73.1880803,2024-08-30T10:04:00.291Z,POINT (73.1880803 22.3421977),POINT (73.2540498 22.2965549)
22.3422059,73.1877553,2024-08-30T10:04:02.338Z,POINT (73.1877553 22.3422059),POINT (73.2540498 22.2965549)
22.3422192,73.1876938,2024-08-30T10:04:04.331Z,POINT (73.1876938 22.3422192),POINT (73.2540498 22.2965549)
22.3422196,73.1876898,2024-08-30T10:04:04.584Z,POINT (73.1876898 22.3422196),POINT (73.2540498 22.2965549)
22.3422236,73.1876848,2024-08-30T10:04:06.573Z,POINT (73.1876848 22.3422236),POINT (73.2540498 22.2965549)
22.3422264,73.1876923,2024-08-30T10:04:09.064Z,POINT (73.1876923 22.3422264),POINT (73.2540498 22.2965549)
22.3422207,73.1876831,2024-08-30T10:04:11.230Z,POINT (73.1876831 22.3422207),POINT (73.2540498 22.2965549)
22.3422205,73.1876828,2024-08-30T10:04:11.787Z,POINT (73.1876828 22.3422205),POINT (73.2540498 22.2965549)
22.34222,73.1876801,2024-08-30T10:04:15.527Z,POINT (73.1876801 22.34222),POINT (73.2540498 22.2965549)
22.3422969,73.187609,2024-08-30T10:04:19.285Z,POINT (73.187609 22.3422969),POINT (73.2540498 22.2965549)
22.3422983,73.1876085,2024-08-30T10:04:21.800Z,POINT (73.1876085 22.3422983),POINT (73.2540498 22.2965549)
22.3424875,73.1866097,2024-08-30T10:04:33.450Z,POINT (73.1866097 22.3424875),POINT (73.2540498 22.2965549)
22.3426604,73.1860853,2024-08-30T10:04:37.723Z,POINT (73.1860853 22.3426604),POINT (73.2540498 22.2965549)
22.3426607,73.1860816,2024-08-30T10:04:40.080Z,POINT (73.1860816 22.3426607),POINT (73.2540498 22.2965549)
22.3426256,73.1850449,2024-08-30T10:04:42.886Z,POINT (73.1850449 22.3426256),POINT (73.2540498 22.2965549)
22.3425584,73.1846622,2024-08-30T10:04:45.648Z,POINT (73.1846622 22.3425584),POINT (73.2540498 22.2965549)
22.3425522,73.1843391,2024-08-30T10:04:47.865Z,POINT (73.1843391 22.3425522),POINT (73.2540498 22.2965549)
22.3425297,73.1838944,2024-08-30T10:04:51.546Z,POINT (73.1838944 22.3425297),POINT (73.2540498 22.2965549)
22.342529,73.1838903,2024-08-30T10:04:54.007Z,POINT (73.1838903 22.342529),POINT (73.2540498 22.2965549)
22.34267,73.1832742,2024-08-30T10:04:57.544Z,POINT (73.1832742 22.34267),POINT (73.2540498 22.2965549)
22.3427092,73.183389,2024-08-30T10:05:11.647Z,POINT (73.183389 22.3427092),POINT (73.2540498 22.2965549)
22.3427336,73.1825147,2024-08-30T10:05:15.925Z,POINT (73.1825147 22.3427336),POINT (73.2540498 22.2965549)
22.3427335,73.182514,2024-08-30T10:05:17.367Z,POINT (73.182514 22.3427335),POINT (73.2540498 22.2965549)
22.342658,73.1821007,2024-08-30T10:05:20.869Z,POINT (73.1821007 22.342658),POINT (73.2540498 22.2965549)
22.3426505,73.1820955,2024-08-30T10:05:24.044Z,POINT (73.1820955 22.3426505),POINT (73.2540498 22.2965549)
22.3426503,73.1820953,2024-08-30T10:05:24.916Z,POINT (73.1820953 22.3426503),POINT (73.2540498 22.2965549)
22.3426502,73.1820953,2024-08-30T10:05:26.512Z,POINT (73.1820953 22.3426502),POINT (73.2540498 22.2965549)
22.3425684,73.1812021,2024-08-30T10:05:29.020Z,POINT (73.1812021 22.3425684),POINT (73.2540498 22.2965549)
22.3425697,73.1811776,2024-08-30T10:05:32.277Z,POINT (73.1811776 22.3425697),POINT (73.2540498 22.2965549)
22.3425697,73.1811773,2024-08-30T10:05:34.669Z,POINT (73.1811773 22.3425697),POINT (73.2540498 22.2965549)
22.3428282,73.1806576,2024-08-30T10:05:39.183Z,POINT (73.1806576 22.3428282),POINT (73.2540498 22.2965549)
22.3428312,73.1806572,2024-08-30T10:05:41.626Z,POINT (73.1806572 22.3428312),POINT (73.2540498 22.2965549)
22.3412907,73.1806053,2024-08-30T10:05:50.131Z,POINT (73.1806053 22.3412907),POINT (73.2540498 22.2965549)
22.3418679,73.1797939,2024-08-30T10:05:50.193Z,POINT (73.1797939 22.3418679),POINT (73.2540498 22.2965549)
22.3419785,73.1790185,2024-08-30T10:06:19.726Z,POINT (73.1790185 22.3419785),POINT (73.2540498 22.2965549)
22.3415389,73.1779882,2024-08-30T10:06:24.009Z,POINT (73.1779882 22.3415389),POINT (73.2540498 22.2965549)
22.3415373,73.1779882,2024-08-30T10:06:26.285Z,POINT (73.1779882 22.3415373),POINT (73.2540498 22.2965549)
22.3414615,73.1780343,2024-08-30T10:06:31.058Z,POINT (73.1780343 22.3414615),POINT (73.2540498 22.2965549)
22.3414715,73.1780244,2024-08-30T10:06:34.309Z,POINT (73.1780244 22.3414715),POINT (73.2540498 22.2965549)
22.3414637,73.1780187,2024-08-30T10:06:36.935Z,POINT (73.1780187 22.3414637),POINT (73.2540498 22.2965549)
22.3414369,73.1780305,2024-08-30T10:06:39.279Z,POINT (73.1780305 22.3414369),POINT (73.2540498 22.2965549)
22.3410309,73.1777276,2024-08-30T10:06:41.933Z,POINT (73.1777276 22.3410309),POINT (73.2540498 22.2965549)
22.34095,73.1776405,2024-08-30T10:06:43.633Z,POINT (73.1776405 22.34095),POINT (73.2540498 22.2965549)
22.3409115,73.1776218,2024-08-30T10:06:45.969Z,POINT (73.1776218 22.3409115),POINT (73.2540498 22.2965549)
22.3408628,73.1776694,2024-08-30T10:06:48.898Z,POINT (73.1776694 22.3408628),POINT (73.2540498 22.2965549)
22.3408981,73.1776038,2024-08-30T10:06:52.667Z,POINT (73.1776038 22.3408981),POINT (73.2540498 22.2965549)
22.3408974,73.1776021,2024-08-30T10:06:55.607Z,POINT (73.1776021 22.3408974),POINT (73.2540498 22.2965549)
22.3409101,73.177581,2024-08-30T10:06:58.875Z,POINT (73.177581 22.3409101),POINT (73.2540498 22.2965549)
22.3398052,73.1778547,2024-08-30T10:07:11.674Z,POINT (73.1778547 22.3398052),POINT (73.2540498 22.2965549)
22.3388323,73.1783508,2024-08-30T10:07:13.846Z,POINT (73.1783508 22.3388323),POINT (73.2540498 22.2965549)
22.3374425,73.1785335,2024-08-30T10:07:24.147Z,POINT (73.1785335 22.3374425),POINT (73.2540498 22.2965549)
22.3372961,73.1785695,2024-08-30T10:07:30.659Z,POINT (73.1785695 22.3372961),POINT (73.2540498 22.2965549)
22.3371952,73.1786316,2024-08-30T10:07:30.729Z,POINT (73.1786316 22.3371952),POINT (73.2540498 22.2965549)
22.3371651,73.178634,2024-08-30T10:07:32.847Z,POINT (73.178634 22.3371651),POINT (73.2540498 22.2965549)
22.3371097,73.1786086,2024-08-30T10:07:36.102Z,POINT (73.1786086 22.3371097),POINT (73.2540498 22.2965549)
22.3370538,73.178602,2024-08-30T10:07:38.752Z,POINT (73.178602 22.3370538),POINT (73.2540498 22.2965549)
22.3370472,73.1786018,2024-08-30T10:07:40.855Z,POINT (73.1786018 22.3370472),POINT (73.2540498 22.2965549)
22.3370723,73.1785628,2024-08-30T10:07:45.275Z,POINT (73.1785628 22.3370723),POINT (73.2540498 22.2965549)
22.3370894,73.1785767,2024-08-30T10:07:48.428Z,POINT (73.1785767 22.3370894),POINT (73.2540498 22.2965549)
22.3370901,73.1785768,2024-08-30T10:07:50.647Z,POINT (73.1785768 22.3370901),POINT (73.2540498 22.2965549)
22.336642,73.1782659,2024-08-30T10:07:53.271Z,POINT (73.1782659 22.336642),POINT (73.2540498 22.2965549)
22.3365931,73.1781851,2024-08-30T10:07:56.073Z,POINT (73.1781851 22.3365931),POINT (73.2540498 22.2965549)
22.3365425,73.1781841,2024-08-30T10:07:58.304Z,POINT (73.1781841 22.3365425),POINT (73.2540498 22.2965549)
22.3365754,73.1778282,2024-08-30T10:08:04.510Z,POINT (73.1778282 22.3365754),POINT (73.2540498 22.2965549)
22.3365619,73.1778264,2024-08-30T10:08:06.037Z,POINT (73.1778264 22.3365619),POINT (73.2540498 22.2965549)
22.3363296,73.1770541,2024-08-30T10:08:12.384Z,POINT (73.1770541 22.3363296),POINT (73.2540498 22.2965549)
22.3362905,73.1770507,2024-08-30T10:08:14.781Z,POINT (73.1770507 22.3362905),POINT (73.2540498 22.2965549)
22.336121,73.1763365,2024-08-30T10:08:17.679Z,POINT (73.1763365 22.336121),POINT (73.2540498 22.2965549)
22.3360998,73.1762484,2024-08-30T10:08:22.362Z,POINT (73.1762484 22.3360998),POINT (73.2540498 22.2965549)
22.3360828,73.1762476,2024-08-30T10:08:24.531Z,POINT (73.1762476 22.3360828),POINT (73.2540498 22.2965549)
22.3364147,73.1757331,2024-08-30T10:08:31.518Z,POINT (73.1757331 22.3364147),POINT (73.2540498 22.2965549)
22.3364442,73.1756892,2024-08-30T10:08:32.439Z,POINT (73.1756892 22.3364442),POINT (73.2540498 22.2965549)
22.3364274,73.175651,2024-08-30T10:08:38.899Z,POINT (73.175651 22.3364274),POINT (73.2540498 22.2965549)
22.3364169,73.1756223,2024-08-30T10:08:38.969Z,POINT (73.1756223 22.3364169),POINT (73.2540498 22.2965549)
22.3364193,73.1756215,2024-08-30T10:08:41.127Z,POINT (73.1756215 22.3364193),POINT (73.2540498 22.2965549)
22.3360274,73.1745172,2024-08-30T10:08:45.870Z,POINT (73.1745172 22.3360274),POINT (73.2540498 22.2965549)
22.3359901,73.1745113,2024-08-30T10:08:48.238Z,POINT (73.1745113 22.3359901),POINT (73.2540498 22.2965549)
22.335977,73.1744085,2024-08-30T10:08:51.943Z,POINT (73.1744085 22.335977),POINT (73.2540498 22.2965549)
22.3359657,73.1743765,2024-08-30T10:08:56.595Z,POINT (73.1743765 22.3359657),POINT (73.2540498 22.2965549)
22.3359615,73.1743763,2024-08-30T10:08:58.777Z,POINT (73.1743763 22.3359615),POINT (73.2540498 22.2965549)
22.3362292,73.174164,2024-08-30T10:09:01.514Z,POINT (73.174164 22.3362292),POINT (73.2540498 22.2965549)
22.3362632,73.1741467,2024-08-30T10:09:03.834Z,POINT (73.1741467 22.3362632),POINT (73.2540498 22.2965549)
22.336272,73.1741464,2024-08-30T10:09:06.051Z,POINT (73.1741464 22.336272),POINT (73.2540498 22.2965549)
22.3362562,73.1741061,2024-08-30T10:09:06.460Z,POINT (73.1741061 22.3362562),POINT (73.2540498 22.2965549)
22.3362881,73.1740672,2024-08-30T10:09:09.332Z,POINT (73.1740672 22.3362881),POINT (73.2540498 22.2965549)
22.3362972,73.1740547,2024-08-30T10:09:12.118Z,POINT (73.1740547 22.3362972),POINT (73.2540498 22.2965549)
22.336298,73.1740543,2024-08-30T10:09:13.280Z,POINT (73.1740543 22.336298),POINT (73.2540498 22.2965549)
22.3362661,73.1740425,2024-08-30T10:09:15.728Z,POINT (73.1740425 22.3362661),POINT (73.2540498 22.2965549)
22.3362749,73.1740901,2024-08-30T10:09:19.251Z,POINT (73.1740901 22.3362749),POINT (73.2540498 22.2965549)
22.3362752,73.1740914,2024-08-30T10:09:19.916Z,POINT (73.1740914 22.3362752),POINT (73.2540498 22.2965549)
22.3362693,73.1740653,2024-08-30T10:09:23.418Z,POINT (73.1740653 22.3362693),POINT (73.2540498 22.2965549)
22.3363103,73.174057,2024-08-30T10:09:26.851Z,POINT (73.174057 22.3363103),POINT (73.2540498 22.2965549)
22.3363142,73.1740569,2024-08-30T10:09:29.370Z,POINT (73.1740569 22.3363142),POINT (73.2540498 22.2965549)
22.3362665,73.1740509,2024-08-30T10:09:32.748Z,POINT (73.1740509 22.3362665),POINT (73.2540498 22.2965549)
22.3362624,73.1740508,2024-08-30T10:09:34.563Z,POINT (73.1740508 22.3362624),POINT (73.2540498 22.2965549)
22.3380471,73.1740228,2024-08-30T10:09:36.964Z,POINT (73.1740228 22.3380471),POINT (73.2540498 22.2965549)
22.3383026,73.1740283,2024-08-30T10:09:39.586Z,POINT (73.1740283 22.3383026),POINT (73.2540498 22.2965549)
22.3383937,73.1740284,2024-08-30T10:09:41.902Z,POINT (73.1740284 22.3383937),POINT (73.2540498 22.2965549)
22.3383454,73.174197,2024-08-30T10:09:44.795Z,POINT (73.174197 22.3383454),POINT (73.2540498 22.2965549)
22.338375,73.1743566,2024-08-30T10:09:47.352Z,POINT (73.1743566 22.338375),POINT (73.2540498 22.2965549)
22.3383884,73.1743622,2024-08-30T10:09:49.561Z,POINT (73.1743622 22.3383884),POINT (73.2540498 22.2965549)
22.3386433,73.174416,2024-08-30T10:09:51.791Z,POINT (73.174416 22.3386433),POINT (73.2540498 22.2965549)
22.3387005,73.1744292,2024-08-30T10:09:54.357Z,POINT (73.1744292 22.3387005),POINT (73.2540498 22.2965549)
22.3387254,73.1744294,2024-08-30T10:09:56.796Z,POINT (73.1744294 22.3387254),POINT (73.2540498 22.2965549)
22.3389887,73.1746159,2024-08-30T10:09:58.892Z,POINT (73.1746159 22.3389887),POINT (73.2540498 22.2965549)
22.3391276,73.1746879,2024-08-30T10:10:02.288Z,POINT (73.1746879 22.3391276),POINT (73.2540498 22.2965549)
22.3391453,73.1746889,2024-08-30T10:10:03.856Z,POINT (73.1746889 22.3391453),POINT (73.2540498 22.2965549)
22.3398749,73.1745367,2024-08-30T10:10:07.289Z,POINT (73.1745367 22.3398749),POINT (73.2540498 22.2965549)
22.3399688,73.1744679,2024-08-30T10:10:10.852Z,POINT (73.1744679 22.3399688),POINT (73.2540498 22.2965549)
22.3399691,73.1744621,2024-08-30T10:10:11.063Z,POINT (73.1744621 22.3399691),POINT (73.2540498 22.2965549)
22.3400327,73.1744618,2024-08-30T10:10:14.398Z,POINT (73.1744618 22.3400327),POINT (73.2540498 22.2965549)
22.3400609,73.1744535,2024-08-30T10:10:17.676Z,POINT (73.1744535 22.3400609),POINT (73.2540498 22.2965549)
22.3400627,73.1744531,2024-08-30T10:10:18.167Z,POINT (73.1744531 22.3400627),POINT (73.2540498 22.2965549)
22.3400763,73.1744638,2024-08-30T10:10:20.602Z,POINT (73.1744638 22.3400763),POINT (73.2540498 22.2965549)
22.3400269,73.1744573,2024-08-30T10:10:22.836Z,POINT (73.1744573 22.3400269),POINT (73.2540498 22.2965549)
22.3400258,73.1744572,2024-08-30T10:10:25.077Z,POINT (73.1744572 22.3400258),POINT (73.2540498 22.2965549)
22.3403213,73.1749311,2024-08-30T10:10:28.791Z,POINT (73.1749311 22.3403213),POINT (73.2540498 22.2965549)
22.3403375,73.1749647,2024-08-30T10:10:31.293Z,POINT (73.1749647 22.3403375),POINT (73.2540498 22.2965549)
22.3403346,73.1749968,2024-08-30T10:10:33.252Z,POINT (73.1749968 22.3403346),POINT (73.2540498 22.2965549)
22.3403396,73.1749784,2024-08-30T10:10:36.201Z,POINT (73.1749784 22.3403396),POINT (73.2540498 22.2965549)
22.3403398,73.1749768,2024-08-30T10:10:36.620Z,POINT (73.1749768 22.3403398),POINT (73.2540498 22.2965549)
22.3403391,73.1749938,2024-08-30T10:10:38.089Z,POINT (73.1749938 22.3403391),POINT (73.2540498 22.2965549)
22.3404133,73.1750074,2024-08-30T10:10:40.910Z,POINT (73.1750074 22.3404133),POINT (73.2540498 22.2965549)
22.3404184,73.1750082,2024-08-30T10:10:41.597Z,POINT (73.1750082 22.3404184),POINT (73.2540498 22.2965549)
22.3403947,73.175012,2024-08-30T10:10:43.642Z,POINT (73.175012 22.3403947),POINT (73.2540498 22.2965549)
22.3403796,73.1749681,2024-08-30T10:10:46.126Z,POINT (73.1749681 22.3403796),POINT (73.2540498 22.2965549)
22.3403786,73.1749673,2024-08-30T10:10:48.533Z,POINT (73.1749673 22.3403786),POINT (73.2540498 22.2965549)
22.3413115,73.1751797,2024-08-30T10:10:52.127Z,POINT (73.1751797 22.3413115),POINT (73.2540498 22.2965549)
22.3416316,73.175214,2024-08-30T10:10:58.398Z,POINT (73.175214 22.3416316),POINT (73.2540498 22.2965549)
22.3416663,73.1752142,2024-08-30T10:11:00.274Z,POINT (73.1752142 22.3416663),POINT (73.2540498 22.2965549)
22.3426637,73.1754106,2024-08-30T10:11:05.323Z,POINT (73.1754106 22.3426637),POINT (73.2540498 22.2965549)
22.3427279,73.1754117,2024-08-30T10:11:07.312Z,POINT (73.1754117 22.3427279),POINT (73.2540498 22.2965549)
22.3430393,73.1754056,2024-08-30T10:11:12.184Z,POINT (73.1754056 22.3430393),POINT (73.2540498 22.2965549)
22.3430748,73.1754056,2024-08-30T10:11:14.278Z,POINT (73.1754056 22.3430748),POINT (73.2540498 22.2965549)
22.3424386,73.1741637,2024-08-30T10:11:17.686Z,POINT (73.1741637 22.3424386),POINT (73.2540498 22.2965549)
22.3423531,73.1741578,2024-08-30T10:11:21.196Z,POINT (73.1741578 22.3423531),POINT (73.2540498 22.2965549)
22.3424938,73.1736501,2024-08-30T10:11:34.886Z,POINT (73.1736501 22.3424938),POINT (73.2540498 22.2965549)
22.3426726,73.1731251,2024-08-30T10:11:37.716Z,POINT (73.1731251 22.3426726),POINT (73.2540498 22.2965549)
22.3426705,73.173141,2024-08-30T10:11:39.641Z,POINT (73.173141 22.3426705),POINT (73.2540498 22.2965549)
22.3427235,73.172614,2024-08-30T10:11:41.977Z,POINT (73.172614 22.3427235),POINT (73.2540498 22.2965549)
22.3429903,73.1721554,2024-08-30T10:11:46.817Z,POINT (73.1721554 22.3429903),POINT (73.2540498 22.2965549)
22.342978,73.1718233,2024-08-30T10:11:49.353Z,POINT (73.1718233 22.342978),POINT (73.2540498 22.2965549)
22.3429145,73.171538,2024-08-30T10:11:52.802Z,POINT (73.171538 22.3429145),POINT (73.2540498 22.2965549)
22.3429124,73.1715354,2024-08-30T10:11:55.185Z,POINT (73.1715354 22.3429124),POINT (73.2540498 22.2965549)
22.3431791,73.1712026,2024-08-30T10:11:57.821Z,POINT (73.1712026 22.3431791),POINT (73.2540498 22.2965549)
22.3432016,73.1711375,2024-08-30T10:12:02.608Z,POINT (73.1711375 22.3432016),POINT (73.2540498 22.2965549)
22.3432109,73.1711371,2024-08-30T10:12:05.326Z,POINT (73.1711371 22.3432109),POINT (73.2540498 22.2965549)
22.3432181,73.1710776,2024-08-30T10:12:08.400Z,POINT (73.1710776 22.3432181),POINT (73.2540498 22.2965549)
22.3432212,73.1710772,2024-08-30T10:12:10.716Z,POINT (73.1710772 22.3432212),POINT (73.2540498 22.2965549)
22.3430942,73.1710487,2024-08-30T10:12:14.324Z,POINT (73.1710487 22.3430942),POINT (73.2540498 22.2965549)
22.3430816,73.1710192,2024-08-30T10:12:16.985Z,POINT (73.1710192 22.3430816),POINT (73.2540498 22.2965549)
22.3431667,73.1706018,2024-08-30T10:12:19.551Z,POINT (73.1706018 22.3431667),POINT (73.2540498 22.2965549)
22.343172,73.1705785,2024-08-30T10:12:19.853Z,POINT (73.1705785 22.343172),POINT (73.2540498 22.2965549)
22.3431611,73.1702401,2024-08-30T10:12:22.485Z,POINT (73.1702401 22.3431611),POINT (73.2540498 22.2965549)
22.3431772,73.170062,2024-08-30T10:12:24.265Z,POINT (73.170062 22.3431772),POINT (73.2540498 22.2965549)
22.3431783,73.170049,2024-08-30T10:12:25.217Z,POINT (73.170049 22.3431783),POINT (73.2540498 22.2965549)
22.3431844,73.1698931,2024-08-30T10:12:27.904Z,POINT (73.1698931 22.3431844),POINT (73.2540498 22.2965549)
22.34322,73.1698562,2024-08-30T10:12:30.599Z,POINT (73.1698562 22.34322),POINT (73.2540498 22.2965549)
22.3432212,73.169855,2024-08-30T10:12:32.172Z,POINT (73.169855 22.3432212),POINT (73.2540498 22.2965549)
22.3433318,73.1695062,2024-08-30T10:12:34.677Z,POINT (73.1695062 22.3433318),POINT (73.2540498 22.2965549)
22.343342,73.1695123,2024-08-30T10:12:37.527Z,POINT (73.1695123 22.343342),POINT (73.2540498 22.2965549)
22.3433422,73.1695124,2024-08-30T10:12:39.252Z,POINT (73.1695124 22.3433422),POINT (73.2540498 22.2965549)
22.3433224,73.1692002,2024-08-30T10:12:42.100Z,POINT (73.1692002 22.3433224),POINT (73.2540498 22.2965549)
22.3433329,73.1691734,2024-08-30T10:12:46.257Z,POINT (73.1691734 22.3433329),POINT (73.2540498 22.2965549)
22.3429593,73.1690303,2024-08-30T10:12:58.009Z,POINT (73.1690303 22.3429593),POINT (73.2540498 22.2965549)
22.3428096,73.1690522,2024-08-30T10:12:58.300Z,POINT (73.1690522 22.3428096),POINT (73.2540498 22.2965549)
22.3433348,73.1682162,2024-08-30T10:13:04.683Z,POINT (73.1682162 22.3433348),POINT (73.2540498 22.2965549)
22.3433378,73.1682157,2024-08-30T10:13:07.470Z,POINT (73.1682157 22.3433378),POINT (73.2540498 22.2965549)
22.3435577,73.1674784,2024-08-30T10:13:12.747Z,POINT (73.1674784 22.3435577),POINT (73.2540498 22.2965549)
22.343695,73.1669895,2024-08-30T10:13:56.582Z,POINT (73.1669895 22.343695),POINT (73.2540498 22.2965549)
22.3439728,73.1648939,2024-08-30T10:13:58.095Z,POINT (73.1648939 22.3439728),POINT (73.2540498 22.2965549)
22.3407408,73.1532621,2024-08-30T10:17:19.365Z,POINT (73.1532621 22.3407408),POINT (73.2540498 22.2965549)
22.3407649,73.1532785,2024-08-30T10:17:26.526Z,POINT (73.1532785 22.3407649),POINT (73.2540498 22.2965549)
22.3408572,73.1528009,2024-08-30T10:17:46.648Z,POINT (73.1528009 22.3408572),POINT (73.2540498 22.2965549)
22.3409203,73.1529384,2024-08-30T10:17:49.029Z,POINT (73.1529384 22.3409203),POINT (73.2540498 22.2965549)
22.3409296,73.1529253,2024-08-30T10:17:52.910Z,POINT (73.1529253 22.3409296),POINT (73.2540498 22.2965549)
22.3409334,73.1529196,2024-08-30T10:17:54.465Z,POINT (73.1529196 22.3409334),POINT (73.2540498 22.2965549)
22.3410193,73.1528003,2024-08-30T10:17:58.418Z,POINT (73.1528003 22.3410193),POINT (73.2540498 22.2965549)
22.3410535,73.1527602,2024-08-30T10:18:03.456Z,POINT (73.1527602 22.3410535),POINT (73.2540498 22.2965549)
22.3410629,73.1527499,2024-08-30T10:18:04.226Z,POINT (73.1527499 22.3410629),POINT (73.2540498 22.2965549)
22.3410522,73.1527527,2024-08-30T10:18:08.412Z,POINT (73.1527527 22.3410522),POINT (73.2540498 22.2965549)
22.3410538,73.1527613,2024-08-30T10:18:10.050Z,POINT (73.1527613 22.3410538),POINT (73.2540498 22.2965549)
22.3410542,73.1527659,2024-08-30T10:18:13.479Z,POINT (73.1527659 22.3410542),POINT (73.2540498 22.2965549)
22.3410606,73.1527661,2024-08-30T10:18:15.053Z,POINT (73.1527661 22.3410606),POINT (73.2540498 22.2965549)
22.3410602,73.1528152,2024-08-30T10:18:17.866Z,POINT (73.1528152 22.3410602),POINT (73.2540498 22.2965549)
22.341057,73.1528625,2024-08-30T10:18:19.596Z,POINT (73.1528625 22.341057),POINT (73.2540498 22.2965549)
22.3410582,73.1528679,2024-08-30T10:18:23.414Z,POINT (73.1528679 22.3410582),POINT (73.2540498 22.2965549)
22.3410583,73.152868,2024-08-30T10:18:24.251Z,POINT (73.152868 22.3410583),POINT (73.2540498 22.2965549)
22.34106,73.1527704,2024-08-30T10:18:27.853Z,POINT (73.1527704 22.34106),POINT (73.2540498 22.2965549)
22.3410705,73.1526985,2024-08-30T10:18:29.651Z,POINT (73.1526985 22.3410705),POINT (73.2540498 22.2965549)
22.3410704,73.1526809,2024-08-30T10:18:33.490Z,POINT (73.1526809 22.3410704),POINT (73.2540498 22.2965549)
22.3410708,73.1526805,2024-08-30T10:18:34.410Z,POINT (73.1526805 22.3410708),POINT (73.2540498 22.2965549)
22.3410913,73.1526637,2024-08-30T10:18:37.319Z,POINT (73.1526637 22.3410913),POINT (73.2540498 22.2965549)
22.3411129,73.1526571,2024-08-30T10:18:38.610Z,POINT (73.1526571 22.3411129),POINT (73.2540498 22.2965549)
22.3411168,73.1526552,2024-08-30T10:18:41.836Z,POINT (73.1526552 22.3411168),POINT (73.2540498 22.2965549)
22.341118,73.1526568,2024-08-30T10:18:43.414Z,POINT (73.1526568 22.341118),POINT (73.2540498 22.2965549)
22.3415557,73.1523715,2024-08-30T10:19:28.928Z,POINT (73.1523715 22.3415557),POINT (73.2540498 22.2965549)
22.3415903,73.1524121,2024-08-30T10:19:31.843Z,POINT (73.1524121 22.3415903),POINT (73.2540498 22.2965549)
22.3415682,73.1523757,2024-08-30T10:19:33.461Z,POINT (73.1523757 22.3415682),POINT (73.2540498 22.2965549)
22.3415757,73.1523886,2024-08-30T10:19:34.327Z,POINT (73.1523886 22.3415757),POINT (73.2540498 22.2965549)
22.3415768,73.1523926,2024-08-30T10:19:35.829Z,POINT (73.1523926 22.3415768),POINT (73.2540498 22.2965549)
22.3415853,73.1524029,2024-08-30T10:19:36.762Z,POINT (73.1524029 22.3415853),POINT (73.2540498 22.2965549)
22.3415874,73.1524093,2024-08-30T10:19:38.133Z,POINT (73.1524093 22.3415874),POINT (73.2540498 22.2965549)
22.3415893,73.1524118,2024-08-30T10:19:38.406Z,POINT (73.1524118 22.3415893),POINT (73.2540498 22.2965549)
22.3415902,73.1524138,2024-08-30T10:19:39.115Z,POINT (73.1524138 22.3415902),POINT (73.2540498 22.2965549)
22.3416173,73.1524548,2024-08-30T10:19:40.693Z,POINT (73.1524548 22.3416173),POINT (73.2540498 22.2965549)
22.3416155,73.1524399,2024-08-30T10:19:42.758Z,POINT (73.1524399 22.3416155),POINT (73.2540498 22.2965549)
22.3416169,73.1524358,2024-08-30T10:19:43.615Z,POINT (73.1524358 22.3416169),POINT (73.2540498 22.2965549)
22.3416196,73.1524347,2024-08-30T10:19:44.515Z,POINT (73.1524347 22.3416196),POINT (73.2540498 22.2965549)
22.341624,73.1524364,2024-08-30T10:19:46.279Z,POINT (73.1524364 22.341624),POINT (73.2540498 22.2965549)
22.3416189,73.1524324,2024-08-30T10:19:46.573Z,POINT (73.1524324 22.3416189),POINT (73.2540498 22.2965549)
22.3416056,73.1524371,2024-08-30T10:19:47.785Z,POINT (73.1524371 22.3416056),POINT (73.2540498 22.2965549)
22.341665,73.152475,2024-08-30T10:20:24.027Z,POINT (73.152475 22.341665),POINT (73.2540498 22.2965549)
22.3417017,73.1523833,2024-08-30T10:20:49.102Z,POINT (73.1523833 22.3417017),POINT (73.2540498 22.2965549)
22.3419241,73.1519999,2024-08-30T10:20:51.023Z,POINT (73.1519999 22.3419241),POINT (73.2540498 22.2965549)
22.3421228,73.1520252,2024-08-30T10:20:51.989Z,POINT (73.1520252 22.3421228),POINT (73.2540498 22.2965549)
22.342209,73.1520187,2024-08-30T10:20:53.314Z,POINT (73.1520187 22.342209),POINT (73.2540498 22.2965549)
22.3422381,73.1520319,2024-08-30T10:20:54.862Z,POINT (73.1520319 22.3422381),POINT (73.2540498 22.2965549)
